COD_REGIONE;DESC_REGIONE;COD_PROVINCIA;DESC_PROVINCIA;COD_COMUNE;DESC_COMUNE;SIGLA_PROVINCIA;ANNO_CENSIMENTO;POPOLAZIONE_CENSITA_TOT;MAGG_PROP;DESC_TEMPO_GESTIONE;DATA_TEMPO_ELETTORALE;DATA_BALLOTTAGGIO;CONSIGLIERI_SPETTANTI;ASSESSORI_ASSEGNATI;SIGLA_TITOLO_ACCADEMICO;COGNOME;NOME;SESSO;DATA_NASCITA;DESC_SEDE_NASCITA;SEQ_ORDINA;DESCRIZIONE_CARICA;DATA_NOMINA;DESC_PARTITO;TIPO_MOVIMENTAZIONE;COD_MOVIMENTAZIONE;DESCRIZIONE;DATA_MOVIMENTAZIONE;DATA_CESSAZIONE;TITOLO_DI_STUDIO;PROFESSIONE
09;TOSCANA;000;;0000;;;2001;3497806;;ORDINARIA;28/03/2010;;65;10;;DONZELLI;GIOVANNI;M;08/11/1975;FIRENZE (FI);120;Consigliere;16/04/2010;Lista Civica non pervenuta;N;901;Proclamazione;16/04/2010;;LICENZA DI SCUOLA MEDIA SUP. O TITOLI EQUIPOLLENTI;SCOLARI E STUDENTI
09;TOSCANA;000;;0000;;;2001;3497806;;ORDINARIA;28/03/2010;;65;10;;FUSCAGNI;STEFANIA;F;22/07/1944;VEZZANO SUL CROSTOLO (RE);120;Consigliere;16/04/2010;Lista Civica non pervenuta;N;901;Proclamazione;16/04/2010;;LAUREA;PROFESSORI UNIVERSITARI E ASSIMILATI
09;TOSCANA;000;;0000;;;2001;3497806;;ORDINARIA;28/03/2010;;65;10;;GAZZARRI;MARTA;F;27/07/1949;LIVORNO (LI);120;Consigliere;23/04/2010;Lista Civica non pervenuta;N;901;Proclamazione;23/04/2010;;LICENZA DI SCUOLA MEDIA SUP. O TITOLI EQUIPOLLENTI;DISOCCUPATI
09;TOSCANA;000;;0000;;;2001;3497806;;ORDINARIA;28/03/2010;;65;10;;GAMBETTA;VIANNA ANTONIO;M;02/10/1945;PISTOIA (PT);120;Consigliere;16/04/2010;Lista Civica non pervenuta;N;901;Proclamazione;16/04/2010;;LICENZA DI SCUOLA MEDIA SUP. O TITOLI EQUIPOLLENTI;PERSONE RITIRATE DAL LAVORO
09;TOSCANA;000;;0000;;;2001;3497806;;ORDINARIA;28/03/2010;;65;10;DOTT;DE ROBERTIS;LUCIA;F;06/03/1966;AREZZO (AR);120;Consigliere;26/03/2013;CEN-SIN(LS.CIVICHE);N;902;Surrogazione;26/03/2013;;LAUREA;ANALISTI E PROGRAMMATORI DI CALCOLATORI ELETTRONICI E DI MACCHINE CONTABILI
09;TOSCANA;000;;0000;;;2001;3497806;;ORDINARIA;28/03/2010;;65;10;;MANNESCHI;MARCO;M;17/10/1955;AREZZO (AR);120;Consigliere;16/04/2010;Lista Civica non pervenuta;N;901;Proclamazione;16/04/2010;;LAUREA;AVVOCATI E PROCURATORI LEGALI
09;TOSCANA;000;;0000;;;2001;3497806;;ORDINARIA;28/03/2010;;65;10;;AMMIRATI;PAOLO ENRICO;M;23/04/1952;AREZZO (AR);120;Consigliere;23/04/2010;Lista Civica non pervenuta;N;901;Proclamazione;23/04/2010;;LAUREA;AVVOCATI E PROCURATORI LEGALI
09;TOSCANA;000;;0000;;;2001;3497806;;ORDINARIA;28/03/2010;;65;10;;ROSSETTI;LORIS;M;06/12/1957;FOSDINOVO (MS);120;Consigliere;16/04/2010;CEN-SIN(LS.CIVICHE);N;901;Proclamazione;16/04/2010;;LICENZA DI SCUOLA MEDIA SUP. O TITOLI EQUIPOLLENTI;IMPIEGATI  AMMINISTRATIVI NON ALTROVE CLASSIFICATI
09;TOSCANA;000;;0000;;;2001;3497806;;ORDINARIA;28/03/2010;;65;10;;BORETTI;VANESSA;F;08/04/1975;PRATO (FI);120;Consigliere;26/03/2013;CEN-SIN(LS.CIVICHE);N;902;Surrogazione;26/03/2013;;LICENZA DI SCUOLA MEDIA SUP. O TITOLI EQUIPOLLENTI;PROFESSIONI NON ALTROVE CLASSIFICABILI
09;TOSCANA;000;;0000;;;2001;3497806;;ORDINARIA;28/03/2010;;65;10;;TORTOLINI;MATTEO;M;02/05/1977;PIOMBINO (LI);120;Consigliere;16/04/2010;CEN-SIN(LS.CIVICHE);N;901;Proclamazione;16/04/2010;;LICENZA DI SCUOLA MEDIA SUP. O TITOLI EQUIPOLLENTI;SCOLARI E STUDENTI
09;TOSCANA;000;;0000;;;2001;3497806;;ORDINARIA;28/03/2010;;65;10;;RUGGERI;MARCO;M;25/07/1974;PISA (PI);120;Consigliere;16/04/2010;CEN-SIN(LS.CIVICHE);N;901;Proclamazione;16/04/2010;;LICENZA DI SCUOLA MEDIA SUP. O TITOLI EQUIPOLLENTI;CHIMICI
09;TOSCANA;000;;0000;;;2001;3497806;;ORDINARIA;28/03/2010;;65;10;;FERRI;JACOPO MARIA;M;20/05/1969;FIRENZE (FI);120;Consigliere;16/04/2010;Lista Civica non pervenuta;N;901;Proclamazione;16/04/2010;;LAUREA;AVVOCATI E PROCURATORI LEGALI
09;TOSCANA;000;;0000;;;2001;3497806;;ORDINARIA;28/03/2010;;65;10;;FERRUCCI;IVAN;M;20/09/1968;CASCINA (PI);120;Consigliere;16/04/2010;CEN-SIN(LS.CIVICHE);N;901;Proclamazione;16/04/2010;;LICENZA DI SCUOLA MEDIA SUP. O TITOLI EQUIPOLLENTI;PROFESSIONI NON ALTROVE CLASSIFICABILI
09;TOSCANA;000;;0000;;;2001;3497806;;ORDINARIA;28/03/2010;;65;10;;MARCHESCHI;PAOLO;M;23/03/1961;FIRENZE (FI);120;Consigliere;23/04/2010;Lista Civica non pervenuta;N;901;Proclamazione;23/04/2010;;LAUREA;RAPPRESENTANTI E MEDIATORI DEL CREDITO E ASSICURAZIONI, DEI TRASPORTI E DEI SERVIZI
09;TOSCANA;000;;0000;;;2001;3497806;;ORDINARIA;28/03/2010;;65;10;;REMASCHI;MARCO;M;16/06/1957;ALTOPASCIO (LU);120;Consigliere;16/04/2010;CEN-SIN(LS.CIVICHE);N;901;Proclamazione;16/04/2010;;LICENZA DI SCUOLA MEDIA SUP. O TITOLI EQUIPOLLENTI;RAPPRESENTANTI E MEDIATORI DEL CREDITO E ASSICURAZIONI, DEI TRASPORTI E DEI SERVIZI
09;TOSCANA;000;;0000;;;2001;3497806;;ORDINARIA;28/03/2010;;65;10;;TARADASH;MARCO;M;19/05/1950;LIVORNO (LI);120;Consigliere;16/04/2010;Lista Civica non pervenuta;N;901;Proclamazione;16/04/2010;;LICENZA DI SCUOLA MEDIA SUP. O TITOLI EQUIPOLLENTI;SCRITTORI, GIORNALISTI E PUBBLICISTI
09;TOSCANA;000;;0000;;;2001;3497806;;ORDINARIA;28/03/2010;;65;10;;NASCOSTI;NICOLA;M;30/09/1964;EMPOLI (FI);120;Consigliere;16/04/2010;Lista Civica non pervenuta;N;901;Proclamazione;16/04/2010;;LICENZA DI SCUOLA MEDIA SUP. O TITOLI EQUIPOLLENTI;PROFESSIONI NON ALTROVE CLASSIFICABILI
09;TOSCANA;000;;0000;;;2001;3497806;;ORDINARIA;28/03/2010;;65;10;;PELLEGRINOTTI;GIOVANNI ARDELIO;M;01/02/1955;BARGA (LU);120;Consigliere;16/04/2010;CEN-SIN(LS.CIVICHE);N;901;Proclamazione;16/04/2010;;LICENZA DI SCUOLA MEDIA SUP. O TITOLI EQUIPOLLENTI;TECNICI CON MANSIONI ESECUTIVE ESCLUSE LE PROFESSIONI AGRICOLE
09;TOSCANA;000;;0000;;;2001;3497806;;ORDINARIA;28/03/2010;;65;10;;ANTICHI;ALESSANDRO;M;14/05/1958;GROSSETO (GR);120;Consigliere;16/04/2010;Lista Civica non pervenuta;N;901;Proclamazione;16/04/2010;;LAUREA;AVVOCATI E PROCURATORI LEGALI
09;TOSCANA;000;;0000;;;2001;3497806;;ORDINARIA;28/03/2010;;65;10;;BROGI;ENZO;M;24/05/1952;LORO CIUFFENNA (AR);120;Consigliere;16/04/2010;CEN-SIN(LS.CIVICHE);N;901;Proclamazione;16/04/2010;;LICENZA MEDIA SUPERIORE;TECNICI CON MANSIONI DIRETTIVE E DI CONCETTO ESCLUSE LE PROFESIONI AGRICOLE
09;TOSCANA;000;;0000;;;2001;3497806;;ORDINARIA;28/03/2010;;65;10;;SGHERRI;MONICA;F;01/10/1953;FIRENZE (FI);120;Consigliere;16/04/2010;CEN-SIN(LS.CIVICHE);N;901;Proclamazione;16/04/2010;;LAUREA;IMPIEGATI  AMMINISTRATIVI CON MANSIONI DIRETTIVE E DI CONCETTO
09;TOSCANA;000;;0000;;;2001;3497806;;ORDINARIA;28/03/2010;;65;10;;MUGNAI;STEFANO;M;27/12/1969;FIRENZE (FI);120;Consigliere;16/04/2010;Lista Civica non pervenuta;N;901;Proclamazione;16/04/2010;;LAUREA;IMPIEGATI  AMMINISTRATIVI CON MANSIONI DIRETTIVE E DI CONCETTO
09;TOSCANA;000;;0000;;;2001;3497806;;ORDINARIA;28/03/2010;;65;10;;CIUCCHI;PIERALDO;M;10/06/1953;GREVE IN CHIANTI (FI);120;Consigliere;16/04/2010;CEN-SIN(LS.CIVICHE);N;901;Proclamazione;16/04/2010;;LICENZA DI SCUOLA MEDIA INF. O TITOLI EQUIPOLLENTI;IMPIEGATI  AMMINISTRATIVI CON MANSIONI DIRETTIVE E DI CONCETTO
09;TOSCANA;000;;0000;;;2001;3497806;;ORDINARIA;28/03/2010;;65;10;;BAMBAGIONI;PAOLO;M;23/03/1962;FIRENZE (FI);120;Consigliere;16/04/2010;CEN-SIN(LS.CIVICHE);N;901;Proclamazione;16/04/2010;;LAUREA;COMMERCIALISTI E ASSIMILATI
09;TOSCANA;000;;0000;;;2001;3497806;;ORDINARIA;28/03/2010;;65;10;;MAGNOLFI;ALBERTO;M;08/09/1944;PRATO (FI);120;Consigliere;16/04/2010;Lista Civica non pervenuta;N;901;Proclamazione;16/04/2010;;LAUREA;AVVOCATI E PROCURATORI LEGALI
09;TOSCANA;000;;0000;;;2001;3497806;;ORDINARIA;28/03/2010;;65;10;;MORELLI;ALDO;M;28/02/1950;LAMPORECCHIO (PT);120;Consigliere;26/03/2013;CEN-SIN(LS.CIVICHE);N;902;Surrogazione;26/03/2013;;LAUREA;IMPIEGATI  AMMINISTRATIVI CON MANSIONI DIRETTIVE E DI CONCETTO
09;TOSCANA;000;;0000;;;2001;3497806;;ORDINARIA;28/03/2010;;65;10;;SPINELLI;MARCO;M;17/05/1955;COLLE DI VAL D'ELSA (SI);120;Consigliere;16/04/2010;CEN-SIN(LS.CIVICHE);N;901;Proclamazione;16/04/2010;;LICENZA DI SCUOLA MEDIA SUP. O TITOLI EQUIPOLLENTI;IMPIEGATI  AMMINISTRATIVI CON MANSIONI DIRETTIVE E DI CONCETTO
09;TOSCANA;000;;0000;;;2001;3497806;;ORDINARIA;28/03/2010;;65;10;;DEL CARLO;GIUSEPPE;M;07/06/1939;CAPANNORI (LU);120;Consigliere;23/04/2010;Lista Civica non pervenuta;N;901;Proclamazione;23/04/2010;;LICENZA DI SCUOLA MEDIA INF. O TITOLI EQUIPOLLENTI;PERSONE RITIRATE DAL LAVORO
09;TOSCANA;000;;0000;;;2001;3497806;;ORDINARIA;28/03/2010;;65;10;;PUGNALINI;ROSANNA;F;20/08/1958;SARTEANO (SI);120;Consigliere;16/04/2010;CEN-SIN(LS.CIVICHE);N;901;Proclamazione;16/04/2010;;LICENZA DI SCUOLA MEDIA SUP. O TITOLI EQUIPOLLENTI;PROFESSIONI NON ALTROVE CLASSIFICABILI
09;TOSCANA;000;;0000;;;2001;3497806;;ORDINARIA;28/03/2010;;65;10;;MATTEI;FABRIZIO;M;07/01/1952;PRATO (FI);120;Consigliere;16/04/2010;CEN-SIN(LS.CIVICHE);N;901;Proclamazione;16/04/2010;;LICENZA DI SCUOLA MEDIA SUP. O TITOLI EQUIPOLLENTI;GEOMETRI E PERITI EDILI
09;TOSCANA;000;;0000;;;2001;3497806;;ORDINARIA;28/03/2010;;65;10;;VENTURI;GIANFRANCO;M;04/02/1952;PISTOIA (PT);120;Consigliere;16/04/2010;CEN-SIN(LS.CIVICHE);N;901;Proclamazione;16/04/2010;;LICENZA DI SCUOLA MEDIA SUP. O TITOLI EQUIPOLLENTI;IMPIEGATI  AMMINISTRATIVI NON ALTROVE CLASSIFICATI
09;TOSCANA;000;;0000;;;2001;3497806;;ORDINARIA;28/03/2010;;65;10;;PARRINI;GIANLUCA;M;03/09/1961;FIGLINE VALDARNO (FI);120;Consigliere;16/04/2010;CEN-SIN(LS.CIVICHE);N;901;Proclamazione;16/04/2010;;LICENZA DI SCUOLA MEDIA SUP. O TITOLI EQUIPOLLENTI;ALTRI LAVORATORI DEL COMMERCIO NON ALTROVE CLASSIFICATI
09;TOSCANA;000;;0000;;;2001;3497806;;ORDINARIA;28/03/2010;;65;10;;AGRESTI;ANDREA;M;24/11/1953;ROCCASTRADA (GR);120;Consigliere;16/04/2010;Lista Civica non pervenuta;N;901;Proclamazione;16/04/2010;;LICENZA DI SCUOLA MEDIA SUP. O TITOLI EQUIPOLLENTI;IMPRENDITORI TITOLARI E AMMIN. DELEGATI DI IMPRESE INDUSTRIALI, DEI TRASPORTI, DEL CREDITO DEI SERVIZI
09;TOSCANA;000;;0000;;;2001;3497806;;ORDINARIA;28/03/2010;;65;10;;BARTOLOMEI;SALVATORE;M;05/07/1973;LUCCA (LU);120;Consigliere;16/04/2010;Lista Civica non pervenuta;N;901;Proclamazione;16/04/2010;;LICENZA DI SCUOLA MEDIA SUP. O TITOLI EQUIPOLLENTI;PROFESSIONI NON ALTROVE CLASSIFICABILI
09;TOSCANA;000;;0000;;;2001;3497806;;ORDINARIA;28/03/2010;;65;10;;VILLA;TOMMASO;M;26/12/1976;FIRENZE (FI);120;Consigliere;23/04/2010;Lista Civica non pervenuta;N;901;Proclamazione;23/04/2010;;LICENZA MEDIA SUPERIORE;
09;TOSCANA;000;;0000;;;2001;3497806;;ORDINARIA;28/03/2010;;65;10;;GIANI;EUGENIO;M;30/06/1959;EMPOLI (FI);120;Consigliere;15/02/2011;CEN-SIN(LS.CIVICHE);N;902;Surrogazione;15/02/2011;;LAUREA;DIRIGENTI DI AMMINISTRAZIONI, ORGANI ED ENTI PUBBLICI
09;TOSCANA;000;;0000;;;2001;3497806;;ORDINARIA;28/03/2010;;65;10;;SACCARDI;SEVERINO;M;03/05/1949;GAIOLE IN CHIANTI (SI);120;Consigliere;01/07/2014;CEN-SIN(LS.CIVICHE);N;902;Surrogazione;01/07/2014;;LAUREA;PROFESSORI DI SCUOLA SECONDARIA SUPERIORE E ASSIMILATI
09;TOSCANA;000;;0000;;;2001;3497806;;ORDINARIA;28/03/2010;;65;10;;NALDONI;SIMONE;M;23/06/1964;FIRENZE (FI);120;Consigliere;26/03/2013;CEN-SIN(LS.CIVICHE);N;902;Surrogazione;26/03/2013;;LAUREA;
09;TOSCANA;000;;0000;;;2001;3497806;;ORDINARIA;28/03/2010;;65;10;;CIURLI;GABRIELE;M;16/11/1965;AREZZO (AR);120;Consigliere;11/02/2013;Colore Politico non pervenuto;N;902;Surrogazione;11/02/2013;;LICENZA MEDIA INFERIORE;
10;UMBRIA;000;;0000;;;2001;825826;;ORDINARIA;28/03/2010;;30;7;;MARINI;CATIUSCIA;F;25/09/1967;TODI (PG);10;Presidente della regione;24/04/2010;CEN-SIN(LS.CIVICHE);N;901;PRIMA NOMINA;24/04/2010;;LAUREA;DIRETTORI E CATEGORIE SIMILARI DELLE INDUSTRIE, DEI TRASPORTI, DEL CREDITO E DEI SERVIZI
10;UMBRIA;000;;0000;;;2001;825826;;ORDINARIA;28/03/2010;;30;7;;ROMETTI;SILVANO;M;29/04/1954;CITTA' DI CASTELLO (PG);50;Assessore;24/04/2010;SOCIALISTI RIFORMISTI;N;901;PRIMA NOMINA;24/04/2010;;LAUREA;DIRETTORI GENERALI E CATEGORIE SIMILARI DELLA PUBBLICA AMMINISTRAZIONE
10;UMBRIA;000;;0000;;;2001;825826;;ORDINARIA;28/03/2010;;30;7;;CECCHINI;FERNANDA;F;17/02/1960;CITTA' DI CASTELLO (PG);50;Assessore;24/04/2010;PARTITO DEMOCRATICO;N;901;PRIMA NOMINA;24/04/2010;;LICENZA DI SCUOLA MEDIA SUP. O TITOLI EQUIPOLLENTI;ASSISTENTI SOCIALI
10;UMBRIA;000;;0000;;;2001;825826;;ORDINARIA;28/03/2010;;30;7;;RIOMMI;VINCENZO;M;08/04/1963;FOLIGNO (PG);50;Assessore;24/05/2013;;N;901;Proclamazione;24/05/2013;;LAUREA;DIRETTORI GENERALI E CATEGORIE SIMILARI DELLA PUBBLICA AMMINISTRAZIONE
10;UMBRIA;000;;0000;;;2001;825826;;ORDINARIA;28/03/2010;;30;7;;BRACCO;FABRIZIO FELICE;M;19/12/1946;PERUGIA (PG);50;Assessore;24/04/2010;PARTITO DEMOCRATICO;N;901;PRIMA NOMINA;24/04/2010;;LAUREA;PROFESSORI UNIVERSITARI E ASSIMILATI
10;UMBRIA;000;;0000;;;2001;825826;;ORDINARIA;28/03/2010;;30;7;;CASCIARI;CARLA;F;08/07/1970;PERUGIA (PG);60;Assessore non di origine elettiva;24/04/2010;;N;901;PRIMA NOMINA;24/04/2010;;LAUREA;RAPPRESENTANTI DI COMMERCIO, VIAGGIATORI, MEDIATORI E ASSIMILATI
10;UMBRIA;000;;0000;;;2001;825826;;ORDINARIA;28/03/2010;;30;7;;VINTI;STEFANO;M;22/12/1956;PERUGIA (PG);60;Assessore non di origine elettiva;24/04/2010;;N;901;PRIMA NOMINA;24/04/2010;;LICENZA DI SCUOLA MEDIA SUP. O TITOLI EQUIPOLLENTI;IMPIEGATI  AMMINISTRATIVI CON MANSIONI DIRETTIVE E DI CONCETTO
10;UMBRIA;000;;0000;;;2001;825826;;ORDINARIA;28/03/2010;;30;7;;PAPARELLI;FABIO;M;26/01/1962;TERNI (TR);60;Assessore non di origine elettiva;24/05/2013;;N;901;Proclamazione;24/05/2013;;LAUREA;PROFESSORI DI SCUOLA SECONDARIA SUPERIORE E ASSIMILATI
10;UMBRIA;000;;0000;;;2001;825826;;ORDINARIA;28/03/2010;;30;7;;MONNI;MASSIMO;M;28/06/1959;PERUGIA (PG);120;Consigliere;16/04/2010;IL POPOLO DELLA LIBERTA';N;901;PRIMA NOMINA;16/04/2010;;LICENZA DI SCUOLA MEDIA SUP. O TITOLI EQUIPOLLENTI;MEDICI CHIRURGHI GENERICI
10;UMBRIA;000;;0000;;;2001;825826;;ORDINARIA;28/03/2010;;30;7;;LIGNANI MARCHESANI;ANDREA;M;06/09/1967;CITTA' DI CASTELLO (PG);120;Consigliere;16/04/2010;IL POPOLO DELLA LIBERTA';N;901;PRIMA NOMINA;16/04/2010;;LAUREA;IMPIEGATI  AMMINISTRATIVI CON MANSIONI DIRETTIVE E DI CONCETTO
10;UMBRIA;000;;0000;;;2001;825826;;ORDINARIA;28/03/2010;;30;7;;ZAFFINI;FRANCESCO;M;09/03/1955;SPOLETO (PG);120;Consigliere;16/04/2010;IL POPOLO DELLA LIBERTA';N;901;PRIMA NOMINA;16/04/2010;;LAUREA;CULTORI DI DISCIPLINE NON ALTROVE CLASSIFICATI
10;UMBRIA;000;;0000;;;2001;825826;;ORDINARIA;28/03/2010;;30;7;;BREGA;EROS;M;26/11/1968;TERNI (TR);120;Consigliere;16/04/2010;PARTITO DEMOCRATICO;N;901;PRIMA NOMINA;16/04/2010;;LICENZA DI SCUOLA MEDIA SUP. O TITOLI EQUIPOLLENTI;DIRETTORI E CATEGORIE SIMILARI DELLE INDUSTRIE, DEI TRASPORTI, DEL CREDITO E DEI SERVIZI
10;UMBRIA;000;;0000;;;2001;825826;;ORDINARIA;28/03/2010;;30;7;;BOTTINI;LAMBERTO;M;14/10/1956;MAGIONE (PG);120;Consigliere;16/04/2010;PARTITO DEMOCRATICO;N;901;PRIMA NOMINA;16/04/2010;;LICENZA DI SCUOLA MEDIA SUP. O TITOLI EQUIPOLLENTI;IMPIEGATI  AMMINISTRATIVI CON MANSIONI DIRETTIVE E DI CONCETTO
10;UMBRIA;000;;0000;;;2001;825826;;ORDINARIA;28/03/2010;;30;7;;MONACELLI;SANDRA;F;01/02/1964;GUALDO TADINO (PG);120;Consigliere;18/05/2010;UDC;N;901;PRIMA NOMINA;18/05/2010;;LICENZA DI SCUOLA MEDIA SUP. O TITOLI EQUIPOLLENTI;IMPIEGATI  AMMINISTRATIVI CON MANSIONI DIRETTIVE E DI CONCETTO
10;UMBRIA;000;;0000;;;2001;825826;;ORDINARIA;28/03/2010;;30;7;;VALENTINO;ROCCO ANTONIO;M;16/11/1950;GIRIFALCO (CZ);120;Consigliere;16/04/2010;IL POPOLO DELLA LIBERTA';N;901;PRIMA NOMINA;16/04/2010;;LICENZA DI SCUOLA MEDIA SUP. O TITOLI EQUIPOLLENTI;IMPIEGATI  AMMINISTRATIVI CON MANSIONI DIRETTIVE E DI CONCETTO
10;UMBRIA;000;;0000;;;2001;825826;;ORDINARIA;28/03/2010;;30;7;;ROMETTI;SILVANO;M;29/04/1954;CITTA' DI CASTELLO (PG);120;Consigliere;16/04/2010;SOCIALISTI RIFORMISTI;N;901;PRIMA NOMINA;16/04/2010;;LAUREA;DIRETTORI GENERALI E CATEGORIE SIMILARI DELLA PUBBLICA AMMINISTRAZIONE
10;UMBRIA;000;;0000;;;2001;825826;;ORDINARIA;28/03/2010;;30;7;;BRACCO;FABRIZIO FELICE;M;19/12/1946;PERUGIA (PG);120;Consigliere;16/04/2010;PARTITO DEMOCRATICO;N;901;PRIMA NOMINA;16/04/2010;;LAUREA;PROFESSORI UNIVERSITARI E ASSIMILATI
10;UMBRIA;000;;0000;;;2001;825826;;ORDINARIA;28/03/2010;;30;7;;RIOMMI;VINCENZO;M;08/04/1963;FOLIGNO (PG);120;Consigliere;16/04/2010;PARTITO DEMOCRATICO;N;901;PRIMA NOMINA;16/04/2010;;LAUREA;DIRETTORI GENERALI E CATEGORIE SIMILARI DELLA PUBBLICA AMMINISTRAZIONE
10;UMBRIA;000;;0000;;;2001;825826;;ORDINARIA;28/03/2010;;30;7;;MARINI;CATIUSCIA;F;25/09/1967;TODI (PG);120;Consigliere;16/04/2010;PER L'UMBRIA MARINI PRESIDENTE;N;901;Proclamazione;16/04/2010;;LAUREA;DIRETTORI E CATEGORIE SIMILARI DELLE INDUSTRIE, DEI TRASPORTI, DEL CREDITO E DEI SERVIZI
10;UMBRIA;000;;0000;;;2001;825826;;ORDINARIA;28/03/2010;;30;7;;GORACCI;ORFEO;M;08/02/1959;GUBBIO (PG);120;Consigliere;16/04/2010;RIFONDAZIONE COMUNISTA;N;901;PRIMA NOMINA;16/04/2010;;LICENZA DI SCUOLA MEDIA SUP. O TITOLI EQUIPOLLENTI;INSEGNANTI DI SCUOLA ELEMENTARE E ASSIMILATI
10;UMBRIA;000;;0000;;;2001;825826;;ORDINARIA;28/03/2010;;30;7;;MODENA;FIAMMETTA;F;20/06/1965;PERUGIA (PG);120;Consigliere;16/04/2010;CEN-DES(LS.CIVICHE);N;901;PRIMA NOMINA;16/04/2010;;LAUREA;AVVOCATI E PROCURATORI LEGALI
10;UMBRIA;000;;0000;;;2001;825826;;ORDINARIA;28/03/2010;;30;7;;SMACCHI;ANDREA;M;23/05/1969;GUBBIO (PG);120;Consigliere;16/04/2010;PARTITO DEMOCRATICO;N;901;PRIMA NOMINA;16/04/2010;;LAUREA;DIRETTORI E CATEGORIE SIMILARI DELLE INDUSTRIE, DEI TRASPORTI, DEL CREDITO E DEI SERVIZI
10;UMBRIA;000;;0000;;;2001;825826;;ORDINARIA;28/03/2010;;30;7;;LOCCHI;RENATO;M;13/11/1947;UMBERTIDE (PG);120;Consigliere;16/04/2010;PARTITO DEMOCRATICO;N;901;PRIMA NOMINA;16/04/2010;;LICENZA DI SCUOLA MEDIA SUP. O TITOLI EQUIPOLLENTI;PERSONE RITIRATE DAL LAVORO
10;UMBRIA;000;;0000;;;2001;825826;;ORDINARIA;28/03/2010;;30;7;;BUCONI;MASSIMO;M;17/11/1958;TODI (PG);120;Consigliere;18/05/2010;SOCIALISTI RIFORMISTI;N;901;PRIMA NOMINA;18/05/2010;;LICENZA DI SCUOLA MEDIA SUP. O TITOLI EQUIPOLLENTI;IMPIEGATI  AMMINISTRATIVI CON MANSIONI DIRETTIVE E DI CONCETTO
10;UMBRIA;000;;0000;;;2001;825826;;ORDINARIA;28/03/2010;;30;7;;DE SIO;ALFREDO;M;13/07/1959;TERNI (TR);120;Consigliere;16/04/2010;IL POPOLO DELLA LIBERTA';N;901;PRIMA NOMINA;16/04/2010;;LICENZA DI SCUOLA MEDIA SUP. O TITOLI EQUIPOLLENTI;IMPIEGATI  AMMINISTRATIVI CON MANSIONI DIRETTIVE E DI CONCETTO
10;UMBRIA;000;;0000;;;2001;825826;;ORDINARIA;28/03/2010;;30;7;;MANTOVANI;MASSIMO;M;23/04/1953;BASTIA UMBRA (PG);120;Consigliere;16/04/2010;IL POPOLO DELLA LIBERTA';N;901;PRIMA NOMINA;16/04/2010;;LICENZA DI SCUOLA MEDIA SUP. O TITOLI EQUIPOLLENTI;PROFESSORI DI SCUOLA SECONDARIA SUPERIORE E ASSIMILATI
10;UMBRIA;000;;0000;;;2001;825826;;ORDINARIA;28/03/2010;;30;7;;NEVI;RAFFAELE;M;09/03/1973;NARNI (TR);120;Consigliere;16/04/2010;IL POPOLO DELLA LIBERTA';N;901;PRIMA NOMINA;16/04/2010;;LAUREA;CONDUTTORI DI AZIENDE AD ORDINAMENTO PRODUTTIVO MISTO E ASSIMILATI
10;UMBRIA;000;;0000;;;2001;825826;;ORDINARIA;28/03/2010;;30;7;;STUFARA;DAMIANO;M;21/05/1978;TERNI (TR);120;Consigliere;16/04/2010;RIFONDAZIONE COMUNISTA;N;901;PRIMA NOMINA;16/04/2010;;LICENZA DI SCUOLA MEDIA SUP. O TITOLI EQUIPOLLENTI;IMPIEGATI  AMMINISTRATIVI CON MANSIONI DIRETTIVE E DI CONCETTO
10;UMBRIA;000;;0000;;;2001;825826;;ORDINARIA;28/03/2010;;30;7;;CARPINELLI;ROBERTO;M;05/12/1964;MARSCIANO (PG);120;Consigliere;16/04/2010;CEN-SIN(LS.CIVICHE);N;901;PRIMA NOMINA;16/04/2010;;LICENZA DI SCUOLA MEDIA SUP. O TITOLI EQUIPOLLENTI;IMPIEGATI  AMMINISTRATIVI CON MANSIONI DIRETTIVE E DI CONCETTO
10;UMBRIA;000;;0000;;;2001;825826;;ORDINARIA;28/03/2010;;30;7;;CIRIGNONI;GIANLUCA;M;16/06/1972;UMBERTIDE (PG);120;Consigliere;16/04/2010;LEGA NORD;N;901;PRIMA NOMINA;16/04/2010;;LICENZA MEDIA SUPERIORE;SPECIALISTI E TECNICI IN SCIENZE E ATTIVITA' GESTIONALI, COMMERCIALI E BANCARIE
10;UMBRIA;000;;0000;;;2001;825826;;ORDINARIA;28/03/2010;;30;7;;ROSSI;GIANLUCA;M;11/06/1955;TERNI (TR);120;Consigliere;16/04/2010;PARTITO DEMOCRATICO;N;901;PRIMA NOMINA;16/04/2010;;LAUREA;DIRETTORI GENERALI E CATEGORIE SIMILARI DELLA PUBBLICA AMMINISTRAZIONE
10;UMBRIA;000;;0000;;;2001;825826;;ORDINARIA;28/03/2010;;30;7;;TOMASSONI;FRANCO;M;16/04/1946;PERUGIA (PG);120;Consigliere;16/04/2010;PARTITO DEMOCRATICO;N;901;PRIMA NOMINA;16/04/2010;;LAUREA;PERSONE RITIRATE DAL LAVORO
